building_id,company_id,name,street,city,state,zip,latitude,longitude,square_footage_code,employees,is_headquarters,naics_code,discovered_at,source,is_served
626731137,476609177,Wellington Place Assisted Living,2475 River Rd,Decorah,IA,52101-7591,43.299126,-91.74545,4.0,12.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
659133177,886835255,DaVita Winter Park Dialysis,3727 N Goldenrod Rd,Winter Park,FL,32792-8611,28.594369,-81.285743,4.0,7.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
626638142,007526346,Fresenius Kidney Care Chicago Westside,1340 S Damen Ave,Chicago,IL,60608-1156,41.86356,-87.676467,4.0,10.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
789224527,533286688,Baylor Scott & White Surgical Institute-Flower Mound,1110 Parker Sq,Flower Mound,TX,75028-7432,33.038122,-97.051181,4.0,,False,62211003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
686844721,886835255,DaVita Arbor Place Dialysis,9559 Highway 5,Douglasville,GA,30135-1573,33.723524,-84.764226,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
717721555,886835255,DaVita Lansing Home Training (Pd),4530 S Hagadorn Rd,East Lansing,MI,48823-5304,42.712597,-84.461716,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
976402255,476609177,Brookdale Punta Gorda Isles,250 Bal Harbor Blvd,Punta Gorda,FL,33950-5294,26.923119,-82.070117,6.0,26.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
938090560,007526346,Fresenius Kidney Care Heart of Ohio,1730 Marion Waldo Rd,Marion,OH,43302-7428,40.555936,-83.112852,4.0,26.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
742102402,886835255,DaVita Beach Park Dialysis,3119 N Lewis Ave,Waukegan,IL,60087-2254,42.409086,-87.854343,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
974331985,886835255,DaVita Bountiful Dialysis,532 S 500 W,Bountiful,UT,84010-7208,40.883369,-111.893019,4.0,8.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
559854096,886835255,DaVita Capital City Dialysis,307 N 46th St,Lincoln,NE,68503-3713,40.816048,-96.656525,5.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
719557554,886835255,DaVita Town Park Dialysis,401 Town Park Blvd,Evans,GA,30809-3487,33.529059,-82.13232,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
507372647,476609177,Emeritus at Wayne,820 Hamburg Tpke,Wayne,NJ,07470-2019,40.958461,-74.226021,5.0,70.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
717721366,886835255,DaVita Dearborn Home at Home,22030 Park St,Dearborn,MI,48124-2854,42.304258,-83.243975,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788692699,148765365,Sanford Center For Digestive Health,321 8th Ave N,Fargo,ND,58102-4550,46.885244,-96.784292,4.0,,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
426252283,811308949,Elms Haven Center,12080 Bellaire Way,Thornton,CO,80241-3600,39.915559,-104.936043,4.0,,False,62412003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
755074272,007526346,Fresenius Kidney Care Katy,21755 Provincial Blvd,Katy,TX,77450-6508,29.779256,-95.749142,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
967985953,007526346,Fresenius Kidney Care Lawrenceville,350 Philip Blvd,Lawrenceville,GA,30046-8700,33.968358,-84.007303,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788555196,713221717,SIU Medicine-Center For Family Medicine,2833 South Grand Ave E,Springfield,IL,62703-2175,39.788864,-89.612435,4.0,,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
816695425,007526346,Fresenius Kidney Care Falfurrias,720 N Saint Marys St,Falfurrias,TX,78355-3636,27.233321,-98.142847,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
740855552,886012012,Amazon Delivery Station,2811 Beverly Rd,Eagan,MN,55121-5501,44.853427,-93.135391,4.0,,False,49221001.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
737278508,871889820,Banner Physical Therapy,1805 E 18th St,Loveland,CO,80538-4237,40.411327,-105.050887,4.0,,False,62134019.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
784075668,007526346,Fresenius Kidney Care Villages,1585 Santa Barbara Blvd,Lady Lake,FL,32159-6820,28.952207,-81.961801,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
221533557,230152191,Brownsville Human Resources,1001 E Elizabeth St,Brownsville,TX,78520-5128,25.902432,-97.499219,4.0,13.0,False,92313004.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
903065811,007526346,Fresenius Kidney Care,1239 NE Doctors Dr,Bend,OR,97701,44.069984,-121.266782,4.0,18.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
886999762,886835255,DaVita Ocala Regional Kidney Centers Home Dialysis Division PD,2860 SE 1st Ave,Ocala,FL,34471-0406,29.159053,-82.135941,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
424877396,007526346,FMC of Mon Valley,17 Arentzen Blvd,Charleroi,PA,15022-1085,40.123473,-79.886143,4.0,5.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
764097990,007526346,Fresenius Kidney Care St. Joseph's Seneca,8302 Provo Dr,Liverpool,NY,13090-4113,43.169023,-76.241325,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
723710164,007526346,Fresenius Kidney Care Humboldt Park,3520 W Grand Ave,Chicago,IL,60651-4009,41.901623,-87.714365,4.0,20.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
393751318,886835255,DaVita Miller County Dialysis,816 East St,Texarkana,AR,71854-6808,33.413045,-94.028677,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,True
788474663,979848686,Vanderbilt Rehabilitation Therapy Belle Meade,6002 Highway 100,Nashville,TN,37205-2821,36.09739,-86.87363,4.0,,False,62431009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
416538545,533286688,Baylor Scott & White Clinic-Llano,102 E Young St,Llano,TX,78643-1349,30.75909,-98.674308,4.0,27.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
754738877,007526346,Fresenius Kidney Care Ferriday,2004 Carter St,Vidalia,LA,71373-3003,31.572202,-91.455858,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
402504000,007526346,Fresenius Kidney Care Myrtle Beach Dialysis SC,4592 Oleander Dr,Myrtle Beach,SC,29577-5747,33.730156,-78.863922,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
724929570,007526346,Fresenius Kidney Care Capital District Dialysis Center,650 McClellan St,Schenectady,NY,12304-1000,42.80307,-73.915749,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
822930759,548501394,"Avera Home Medical Equipment, LLC",3720 W 69th St,Sioux Falls,SD,57108-8176,43.490478,-96.77141,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788451614,610835209,Northwestern Medicine Internal Medicine Bloomingdale,233 S Gary Ave,Bloomingdale,IL,60108-2213,41.94437,-88.1198,4.0,,False,62211003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788430503,416772524,OptumCare Primary Care at Del Webb,8526 Del Webb Blvd,Las Vegas,NV,89134-8676,36.210289,-115.279779,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
783481285,886012012,Amazon Fulfillment Center,9851 Fallbrook Pines Dr,Houston,TX,77064-3329,29.920853,-95.534702,8.0,,False,54161420.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
406188225,007526346,Fresenius Kidney Care-Clarksburg,16 Sterling Dr,Bridgeport,WV,26330-9133,39.256822,-80.282144,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
715282620,007526346,Fresenius Kidney Care Hayward Wi,10342 Dyno Dr,Hayward,WI,54843,46.00541,-91.490291,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801084348,886012012,Amazon Counter,7720 NE Highway 99,Vancouver,WA,98665-8859,45.677984,-122.662749,4.0,4.0,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788700264,367760634,MUSC Health Internal Medicine-Lancaster,838 W Meeting St,Lancaster,SC,29720-6261,34.71656,-80.78963,4.0,,False,62211003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
757996083,427009915,Cook Childrens Healthcare,7010 Elm St,Frisco,TX,75034-4231,33.149698,-96.823796,6.0,,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
735742184,427009915,Cook Children's Pediatrics (Southlake),480 W Southlake Blvd,Southlake,TX,76092-6167,32.941736,-97.157383,4.0,7.0,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
733846696,007526346,Fresenius Kidney Care,7277 Hayvenhurst Ave,Van Nuys,CA,91406-2860,34.202827,-118.494173,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
135593754,476609177,Brookdale Jackson Oaks,3131 N Highland Ave,Jackson,TN,38305-3793,35.695089,-88.830669,5.0,60.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
708125716,886835255,DaVita Hendersonville Dialysis,1250 7th Ave E,Hendersonville,NC,28792-2610,35.327377,-82.449581,4.0,25.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
751418837,886835255,DaVita Columbia HT at Home,3320 Bluff Creek Dr,Columbia,MO,65201-3662,38.913696,-92.296891,5.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
401405133,886835255,DaVita St Paul Dialysis,555 Park St,Saint Paul,MN,55103-2192,44.95835,-93.1041,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
989841465,476609177,Brookdale Valparaiso,2601 Valparaiso St,Valparaiso,IN,46383-3109,41.492259,-87.057184,6.0,50.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
579869678,645248162,Satellite Dialysis,155 N Wolfe Rd,Sunnyvale,CA,94086-5212,37.376529,-122.014352,5.0,33.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
454394040,476609177,Brookdale Seward Heartland Park,500 Heartland Park Dr,Seward,NE,68434-1086,40.926198,-97.098237,6.0,40.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
520786393,886835255,DaVita Homestead Dialysis,207 W 7th Ave,Homestead,PA,15120-1001,40.405677,-79.914407,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
716907779,886835255,DaVita Sanger Sequoia Dialysis,2517 Jensen Ave,Sanger,CA,93657-2251,36.706062,-119.572675,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
008668212,811308949,Laurel Ridge Center,75 Hickle St,Uniontown,PA,15401-4350,39.89378,-79.712282,4.0,71.0,False,62311016.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
536738644,718456284,AKDHC Phoenix Surgery Center,3320 N 2nd St,Phoenix,AZ,85012-2319,33.486563,-112.071391,4.0,54.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
740315776,368849295,Fairview Care Center,702 10th Ave NW,Dodge Center,MN,55927-9172,44.036243,-92.870508,5.0,,False,62311016.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
715106408,007526346,Fresenius Kidney Care Arnold Dialysis Center,2194 Michigan Ave,Arnold,MO,63010-2145,38.440606,-90.378434,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
740978982,642813117,Piedmont Physicians of Homer,1224 Historic Homer Hwy,Homer,GA,30547-2720,34.322496,-83.504153,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
893694448,886835255,DaVita Degray Dialysis,312 Professional Park Dr,Arkadelphia,AR,71923-5355,34.121014,-93.088917,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
634496764,476609177,Brookdale Canopy Oaks,9070 SW 80th Ave,Ocala,FL,34481-8905,29.091199,-82.253284,7.0,68.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
435089680,712342805,Kaiser Permanente,9333 Rosecrans Ave,Bellflower,CA,90706-2141,33.904121,-118.1347,4.0,,False,62132003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
708519391,886835255,DaVita Mid Ohio Dialysis,2148 W 4th St,Ontario,OH,44906-1200,40.774273,-82.592103,5.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
577813850,007526346,Fresenius Kidney Care Skokie,9332 Skokie Blvd,Skokie,IL,60077-1309,42.050919,-87.747533,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
428061505,832501993,Aurora Health Care,N84W16889 Menomonee Ave,Menomonee Falls,WI,53051-2810,43.169796,-88.119578,4.0,300.0,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
751425092,886835255,DaVita Great Falls at Home,3400 10th Ave S,Great Falls,MT,59405-3473,47.493525,-111.245894,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
433163059,007526346,Fresenius Kidney Care Mt Washington Valley,21B Poliquin Dr,Conway,NH,03818-5802,43.986234,-71.110544,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
991297854,476609177,Brookdale Pensacola,8700 University Pkwy,Pensacola,FL,32514-4931,30.522548,-87.220142,6.0,30.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
737405804,886835255,DaVita Roadrunner Dialysis,5010 Wiseman Blvd,San Antonio,TX,78251-4777,29.464774,-98.708844,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
382469773,007526346,Liberty Dialysis,1682 State St,Baden,PA,15005-1207,40.65481,-80.236103,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
735777565,629633702,Sevier Valley Orthopedics-Beaver,1059 N 100 W,Beaver,UT,84713,38.288543,-112.643848,4.0,,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801069134,886012012,Amazon Counter,2317 Bowen Rd,Elma,NY,14059-9415,42.834099,-78.636784,4.0,3.0,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
892498627,402513824,MercyOne Forest City Family,635 E US Highway 9,Forest City,IA,50436-1028,43.272115,-93.628228,4.0,30.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
128414109,007526346,Fresenius Kidney Care Atlanta,1720 Phoenix Pkwy,College Park,GA,30349-5421,33.610871,-84.445683,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
670696111,832501993,Aurora Health Center,1242 W Fond Du Lac St,Ripon,WI,54971-9288,43.857182,-88.867035,4.0,11.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
971980727,886835255,DaVita South San Antonio Dialysis Center,1313 SE Military Dr,San Antonio,TX,78214-2850,29.354801,-98.477175,4.0,17.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
165050253,230152191,Health & Human Service,1301 Commercial Ave,Anson,TX,79501-4312,32.75482,-99.896326,4.0,11.0,False,92313004.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
707601822,832501993,Aurora Pharmacy,620 S Wisconsin Dr,Sheboygan,WI,53083-1263,43.827897,-87.823681,4.0,,False,45611009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
697572964,886835255,DaVita Eden Prairie Dialysis,14852 Scenic Heights Rd,Eden Prairie,MN,55344-2320,44.85589,-93.465699,4.0,8.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788716902,548501394,Avera Marshall Behavioral Health,300 S Bruce St,Marshall,MN,56258-1934,44.448007,-95.777687,4.0,,False,62221001.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
389948845,007526346,Fresenius Kidney Care Decatur GA,2721 Irvin Way,Decatur,GA,30030-1720,33.789199,-84.277468,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801071137,886012012,Amazon Counter,260 State Route 18,East Brunswick,NJ,08816-1929,40.461434,-74.402644,4.0,20.0,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
746755965,007526346,Fresenius Kidney Care,1728 Dunlawton Ave,Port Orange,FL,32127-2922,29.113712,-81.0231,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801083885,886012012,Amazon Counter,1620 Haslett Rd,Haslett,MI,48840-8457,42.747611,-84.407929,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
313077372,851878272,Dialysis Clinic Inc,123 E Barbour St,Eufaula,AL,36027-2047,31.890937,-85.144544,4.0,17.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
741189269,848043501,Avera McKennan Hosp-Univ Health,3900 W Avera Dr,Sioux Falls,SD,57108-5717,43.493022,-96.774388,4.0,,False,62199921.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801085430,886012012,Amazon Counter,4911 Bergenline Ave,West New York,NJ,07093-5510,40.782562,-74.021497,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
800881125,886012012,Amazon Warehouse,9807 E Valley Rd,Prescott Valley,AZ,86314-2317,34.585046,-112.290724,4.0,,False,49311006.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
788701573,533286688,Baylor Scott & White Surgicare-Garland,530 Clara Barton Blvd,Garland,TX,75042-5759,32.917243,-96.661084,4.0,,False,62149305.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
404778007,230152191,Children's Protective Service,2000 Texas Ave,Texas City,TX,77590-8470,29.384981,-94.924188,4.0,,False,92313004.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
821904801,886012012,Amazon Counter,980 Rowland St,Clarkston,GA,30021-2203,33.807614,-84.240394,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801085323,886012012,Amazon Counter,471 Ohio Pike,Cincinnati,OH,45255-3337,39.071031,-84.309387,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
724434846,886835255,DaVita Falkenburg at Home,3140 S Falkenburg Rd,Riverview,FL,33578-2594,27.91832,-82.337434,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801083859,886012012,Amazon Counter,10666 Business 21,Hillsboro,MO,63050-5097,38.229067,-90.562407,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
681618419,832501993,Aurora Pharmacy,3003 W Good Hope Rd,Milwaukee,WI,53209-2042,43.147536,-87.948696,4.0,,False,45611009.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
584518625,007526346,Fresenius Kidney Care,457 State Highway 7 E,Center,TX,75935,31.811132,-94.163134,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
437062231,886835255,DaVita Renal Center of Waterton,2895 Shiloh Rd,Tyler,TX,75703-2936,32.294288,-95.264452,4.0,12.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,True
708016300,483457933,Baxter Healthcare,11333 E Pine St,Tulsa,OK,74116-2023,36.179345,-95.849463,4.0,,False,33911203.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
782379205,688064930,UVA Health Surgical Care Haymarket,15195 Heathcote Blvd,Haymarket,VA,20169-6244,38.820906,-77.641586,4.0,,False,62111107.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
575670468,007526346,Fresenius Kidney Care Kuttawa,95 Lakeshore Dr,Kuttawa,KY,42055-6285,37.06284,-88.134774,4.0,3.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
145302386,548501394,Spencer Family Care,116 E 11th St,Spencer,IA,51301-4365,43.148604,-95.143031,4.0,70.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
728973846,886835255,DaVita Overland Park Dialysis,12201 W 110th St,Overland Park,KS,66210-4045,38.929579,-94.727289,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
975374455,476609177,Brookdale Tulsa 71st and Sheridan,6022 E 71st St,Tulsa,OK,74136-6742,36.060259,-95.908863,5.0,17.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
426517758,230152191,Health & Human Resources,3910 Gaston Ave,Dallas,TX,75246-1501,32.79248,-96.777999,4.0,,False,92312004.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
700440191,476609177,Brookdale North Boulder,3350 30th St,Boulder,CO,80301-5608,40.035774,-105.253191,5.0,28.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
705234035,886835255,DaVita Central City Dialysis,1310 Murchison Dr,El Paso,TX,79902-4821,31.778342,-106.485782,5.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
822724226,886012012,Amazon Counter,6350 W 3rd St,Los Angeles,CA,90036-3155,34.07059,-118.360259,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
787851974,427009915,Cook Children's Urgent Care Prosper,4300 W University Dr,Prosper,TX,75078-9806,33.220411,-96.870357,4.0,,False,62149306.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
212052286,843307141,MercyOne Des Moines Pediatrics Specialty Care Clinic,330 Laurel St,Des Moines,IA,50314-3044,41.596809,-93.621975,4.0,12.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
403212693,476609177,Brookdale Oak Park,1952 Mc Dowell Rd,Naperville,IL,60563-6504,41.795839,-88.203339,7.0,,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
505732768,851878272,Dialysis Clinic Inc,7620 Meade St,Pittsburgh,PA,15221-2159,40.44766,-79.89369,4.0,15.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
414457472,422011761,Kearns Clinic,5373 W Lake Park Blvd,West Valley City,UT,84120-8208,40.711771,-112.019443,4.0,9.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
732031731,476609177,Brookdale Corporate Office,1550 El Camino Real,The Villages,FL,32159-1000,28.949623,-81.962117,4.0,,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
431951933,007526346,Fresenius Kidney Care Technologies Inc,12620 W County Road 133,Odessa,TX,79765-8001,31.895831,-102.25248,5.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
396749228,645248162,Satellite Dialysis,1315 10th St,Modesto,CA,95354-0721,37.643624,-121.00472,4.0,30.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
400584214,007526346,Fresenius Kidney Care North Pines,1017 N Pines Rd,Spokane Valley,WA,99206-4934,47.666778,-117.240565,4.0,17.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
425523345,712342805,Kaiser Permanente Whittier Medical Offices,12470 Whittier Blvd,Whittier,CA,90602-1017,33.970609,-118.044656,4.0,,False,62199921.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
814678538,427847907,Beacon Medical Group Nappanee,2102 N Main St,Nappanee,IN,46550-9575,41.461507,-86.002284,4.0,8.0,False,62311006.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
553703331,476609177,Brookdale Blankenbaker,901 Blankenbaker Pkwy,Louisville,KY,40243-1884,38.228745,-85.540282,5.0,75.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
960999001,476609177,Brookdale Dunedin,880 Patricia Ave,Dunedin,FL,34698-6072,28.015287,-82.776291,7.0,50.0,False,62331206.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
758847753,819541901,KEDPLASMA El Paso-Dyer St,9813 Dyer St,El Paso,TX,79924-4794,31.894229,-106.41419,4.0,,False,62199947.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
723233816,886835255,DaVita Trotwood Dialysis,5680 Salem Bend Dr,Dayton,OH,45426-1462,39.827482,-84.292076,4.0,,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
874104995,230152191,Child Protective Service,1950 Clear Lake Rd,Weatherford,TX,76086-6410,32.73708,-97.767077,4.0,25.0,False,62411003.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
821904791,886012012,Amazon Counter,4727 Valley View Blvd NW,Roanoke,VA,24012-2000,37.299593,-79.959115,5.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
513000158,483457933,Baxter Healthcare,423 Kevin Dr,Bethlehem,PA,18017-2455,40.655859,-75.386085,4.0,2.0,False,33911203.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
712839023,007526346,Fresenius Kidney Care South Miami,8770 SW 144th St,Palmetto Bay,FL,33176-7217,25.635669,-80.335517,4.0,14.0,False,62149202.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
804148661,886012012,Amazon Counter,1202 Broadway,Nashville,TN,37203-3118,36.156575,-86.788481,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
415450585,811308949,Genesis HealthCare,5 Meridian Way,Shrewsbury,NJ,07702-4353,40.316889,-74.067891,4.0,,False,62199921.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801083658,886012012,Amazon Counter,7065 Minstrel Way,Columbia,MD,21046-1907,39.176801,-76.846868,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801083983,886012012,Amazon Counter,17552 Beach Blvd,Huntington Beach,CA,92647-6821,33.707496,-117.988635,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
740617032,886012012,Amazon Prime Now,2006 McGaw Ave,Irvine,CA,92614-0911,33.689883,-117.845679,4.0,,False,45521915.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801661061,886012012,Amazon Counter,5864 Line Ave,Shreveport,LA,71106-1532,32.454955,-93.746105,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
496968348,712342805,Kaiser Permanente B Orchard Medical Offices U 80,9449 Imperial Hwy,Downey,CA,90242-2888,33.91718,-118.1269,4.0,2000.0,False,62111129.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
801737085,886012012,Amazon Counter,10195 Highway 221,Woodruff,SC,29388-9358,34.754545,-82.040673,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
804148457,886012012,Amazon Counter,4800 El Camino Real,Los Altos,CA,94022-1407,37.398904,-122.110695,4.0,,False,54186007.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
747366785,422011761,Intermountain Healthcare,3925 E Snowbasin Rd,Huntsville,UT,84317,41.212416,-111.851382,4.0,,False,62199921.0,2025-12-30T03:24:08.905371+00:00,dataaxle,False
